# Time (Hours), Altitude, Semi Major Axis, Eccentricity, Inclination, Argument Of Periapsis, RAAN, True Anomaly, Acceleration Norm PM Sun, Acceleration Norm PM Moon, Acceleration Norm PM Mars, Acceleration Norm PM Venus, Acceleration Norm SH Earth, Acceleration Norm Aero Earth, Acceleration Norm RP Sun
2.476666666666666572e+01,6.221196767705520188e+02,6.981458486628273931e+03,9.658295994597623779e-03,9.775491429500839047e+01,1.946619741502937373e+01,3.243463161604948937e+02,1.005106194861647424e+02,4.466956334382846889e-07,7.746879143006202125e-07,3.210009504284262313e-13,1.018690830038910577e-11,8.137491023821352698e+00,4.610063571498658208e-08,0.000000000000000000e+00
2.480000000000000071e+01,6.306948305021441001e+02,6.983674264849210886e+03,9.761911712374978303e-03,9.775368313694075084e+01,2.151147961647764717e+01,3.243481844579308699e+02,1.058732658684580628e+02,4.816855611638175602e-07,8.380151111256127981e-07,3.359922507420798142e-13,1.091938623433485744e-11,8.121420414374702190e+00,4.091193577734712826e-08,0.000000000000000000e+00
2.483333333333333215e+01,6.390915135544566965e+02,6.986029069476457153e+03,9.765947185817252726e-03,9.775236990101706169e+01,2.359366756015079503e+01,3.243497086752059886e+02,1.111822095749094643e+02,5.127797524199195649e-07,8.964927826205610957e-07,3.478229622856935984e-13,1.166674384155084868e-11,8.106060488007351239e+00,3.646358815083130498e-08,0.000000000000000000e+00
2.486666666666666714e+01,6.471513585408068820e+02,6.988369695758516173e+03,9.677489406340717207e-03,9.775106623784537874e+01,2.551920341414480120e+01,3.243508780820243373e+02,1.166316486511399404e+02,5.387755583767408703e-07,9.474163871332340135e-07,3.560715530994729703e-13,1.238183362390090278e-11,8.091508769244875054e+00,3.270657395648513769e-08,0.000000000000000000e+00
2.489999999999999858e+01,6.547227256161057767e+02,6.990547280189132834e+03,9.513966440234375432e-03,9.774986228717833114e+01,2.711001909169253565e+01,3.243517067404194449e+02,1.224005334133830445e+02,5.587922670905040486e-07,9.887241400511365022e-07,3.604679228648629565e-13,1.302701818188385776e-11,8.077854006244688634e+00,2.957654043545566741e-08,0.000000000000000000e+00
2.493333333333333357e+01,6.616641812873939443e+02,6.992425421585927324e+03,9.302064212943795055e-03,9.774883968692597591e+01,2.821238524293459804e+01,3.243522322454699633e+02,1.286437002334005228e+02,5.722155734031679427e-07,1.018901070216048421e-06,3.608810713025255706e-13,1.357308368915489908e-11,8.065180364185742690e+00,2.700754938717390087e-08,0.000000000000000000e+00
2.496666666666666501e+01,6.678476583329000960e+02,6.993887320606823778e+03,9.075990301679517230e-03,9.774806547955407154e+01,2.871549460888047278e+01,3.243525123331459667e+02,1.354732687382952463e+02,5.786643564228762693e-07,1.036919773700583724e-06,3.573126523712715879e-13,1.399809081094090293e-11,8.053570793129084748e+00,2.493380704413597337e-08,0.000000000000000000e+00
2.500000000000000000e+01,6.731612393213082441e+02,6.994842006800873605e+03,8.874403247578141474e-03,9.774758768205856541e+01,2.858078944523501974e+01,3.243526198121574566e+02,1.429292931738069115e+02,5.779720339410976463e-07,1.042206328712947665e-06,3.498954060249945820e-13,1.428646420545733792e-11,8.043110754320851541e+00,2.329771680158673454e-08,0.000000000000000000e+00
2.503333333333333499e+01,6.775115076180519509e+02,6.995229598127911231e+03,8.735364091315951998e-03,9.774743296514513702e+01,2.787442399282915773e+01,3.243526365862932153e+02,1.509472774919615858e+02,5.701779155664232086e-07,1.034622317861096629e-06,3.388963129948208578e-13,1.442836100801565912e-11,8.033892873265470413e+00,2.204903903306945696e-08,0.000000000000000000e+00
2.506666666666666643e+01,6.808254032325418166e+02,6.995025316270578514e+03,8.689416548120233383e-03,9.774760644686146804e+01,2.678291565330685842e+01,3.243526476352387249e+02,1.593425010044780095e+02,5.555265431004294725e-07,1.014457741461694900e-06,3.247251394044941909e-13,1.441928097626290738e-11,8.026022129888309209e+00,2.114660017872549927e-08,0.000000000000000000e+00
2.510000000000000142e+01,6.830515165273453704e+02,6.994241784340205413e+03,8.752443060502670957e-03,9.774809318797866808e+01,2.558802204439511385e+01,3.243527356796789718e+02,1.678351177564626937e+02,5.344751648768230290e-07,9.824333076255301475e-07,3.079497345342591913e-13,1.425987578702170463e-11,8.019620303139403106e+00,2.056014304753217637e-08,0.000000000000000000e+00
2.513333333333333286e+01,6.841607602528473535e+02,6.992929072451102002e+03,8.921241860510664354e-03,9.774886071723268799e+01,2.459681375214650956e+01,3.243529769239602842e+02,1.761200598667546160e+02,5.077116369497163065e-07,9.397140939457941960e-07,2.893196470780364606e-13,1.395593375855539461e-11,8.014827921293290913e+00,2.026778806538935053e-08,0.000000000000000000e+00
2.516666666666666785e+01,6.841463848206559533e+02,6.991172089274083191e+03,9.174125516816636350e-03,9.774986189429164085e+01,2.405800772268247911e+01,3.243534378690192739e+02,1.839506796770091910e+02,4.761875273232510729e-07,8.879400818959544186e-07,2.697981505040733476e-13,1.351854108507766831e-11,8.011802125325356627e+00,2.025753741130478950e-08,0.000000000000000000e+00
2.519999999999999929e+01,6.830233420107430220e+02,6.989085229775848347e+03,9.476205089835182394e-03,9.775103763196322859e+01,2.410818746072347096e+01,3.243541728660853778e+02,1.911925041256077691e+02,4.411740055526979932e-07,8.292823166786411649e-07,2.505966225346849004e-13,1.296444449526506289e-11,8.010709604865695610e+00,2.052608891946003091e-08,0.000000000000000000e+00
2.523333333333333428e+01,6.808270510977441745e+02,6.986804600351045337e+03,9.786752186443193474e-03,9.775231935801089378e+01,2.476575994062395480e+01,3.243552219552954625e+02,1.978292509728421464e+02,4.043497256182922286e-07,7.665344431564686831e-07,2.331887303927254558e-13,1.231665531946958339e-11,8.011714885414928489e+00,2.107857815163699048e-08,0.000000000000000000e+00
2.526666666666666572e+01,6.776116675978070134e+02,6.984478534277258404e+03,1.006595329028188261e-02,9.775363145955371635e+01,2.595767541890298702e+01,3.243566086484655671e+02,2.039360803470299288e+02,3.679237608123984674e-07,7.032409489766255872e-07,2.192504844074454847e-13,1.160532090785053954e-11,8.014965379877571294e+00,2.192920695826947644e-08,0.000000000000000000e+00
2.530000000000000071e+01,6.734479874428081985e+02,6.982257352452964369e+03,1.027977231736874886e-02,9.775489417354432931e+01,2.755419246511223008e+01,3.243583376258156932e+02,2.096447992271224621e+02,3.347624862108249451e-07,6.438261780029940179e-07,2.104432689476453296e-13,1.086879384302449291e-11,8.020575406126821960e+00,2.309939772621437928e-08,8.886665856289696381e-08
2.533333333333333215e+01,6.684211298623187076e+02,6.980283459631370533e+03,1.040291108111413357e-02,9.775602737929062869e+01,2.939622713889341910e+01,3.243603927145757666e+02,2.151164802315210522e+02,3.083866549836010846e-07,5.935858496218582781e-07,2.080034793686051743e-13,1.015454091647803010e-11,8.028611564476715756e+00,2.461946169091941329e-08,8.886764989001684783e-08
2.536666666666666714e+01,6.626281315248412511e+02,6.978682494588447298e+03,1.042041888829076113e-02,9.775695546849398454e+01,3.131153097233564608e+01,3.243627358007997259e+02,2.205252506862398434e+02,2.925314325502582181e-07,5.582262898143000751e-07,2.122951508314558766e-13,9.518889835128688815e-12,8.039081399683297491e+00,2.652711760494731861e-08,8.886867037130669344e-08
2.539999999999999858e+01,6.561755563373342284e+02,6.977556178248859396e+03,1.032848580857404983e-02,9.775761306534067785e+01,3.312213089133776833e+01,3.243653074411689090e+02,2.260508196670186010e+02,2.899936975705095475e-07,5.425903839808268336e-07,2.226523166637552422e-13,9.023620820061825797e-12,8.051926306225935193e+00,2.886617888674150675e-08,8.886970251742830557e-08
2.543333333333333357e+01,6.491771868547201620e+02,6.976976978799215431e+03,1.013478973684178545e-02,9.775795091430227046e+01,3.464762061705433638e+01,3.243680297270523170e+02,2.318751544217801666e+02,3.012559834146170416e-07,5.488142278329772656e-07,2.376523547987357978e-13,8.726970649174851285e-12,8.067018518025649954e+00,3.168657635952228904e-08,8.887072857811545295e-08
2.546666666666666501e+01,6.417518335086480192e+02,6.976984465889202511e+03,9.858526063564975600e-03,9.775794097325123744e+01,3.570954330018005862e+01,3.243708115132859007e+02,2.381780672635418910e+02,3.241981820590202772e-07,5.752543584556623787e-07,2.555831756095057651e-13,8.669067805878986556e-12,8.084161141886681889e+00,3.503935280896506976e-08,8.887173080949939860e-08
2.550000000000000000e+01,6.340212791298506545e+02,6.977583113043651792e+03,9.529950528505137797e-03,9.775757974042141996e+01,3.614294094605993735e+01,3.243735555658307703e+02,2.451256380578363405e+02,3.552305350357084941e-07,6.172825633420160874e-07,2.748021520966875047e-13,8.858064830430918006e-12,8.103089887595174901e+00,3.897490998112755771e-08,8.887269174670312076e-08
2.553333333333333499e+01,6.261083741194652248e+02,6.978741387842394943e+03,9.188865381405795021e-03,9.775688913481405962e+01,3.582166846438047259e+01,3.243761666943651676e+02,2.528448749887253655e+02,3.906434062596480799e-07,6.691630494104419778e-07,2.938989947478518074e-13,9.266808548547626085e-12,8.123475525272304765e+00,4.353805255564512903e-08,8.887359447949137727e-08
2.556666666666666643e+01,6.181353072542910922e+02,6.980392200591893925e+03,8.881049381589959518e-03,9.775591475491606275e+01,3.470098244283026645e+01,3.243785596891814293e+02,2.613811039464120540e+02,4.272912785230771898e-07,7.255216477354733545e-07,3.117266969805846142e-13,9.842805569308981241e-12,8.144927004662930514e+00,4.875872034317901515e-08,8.887442292823970433e-08
2.560000000000000142e+01,6.102220885628424867e+02,6.982435042908155992e+03,8.651585404249382064e-03,9.775472188890381631e+01,3.286855977619690350e+01,3.243806659637418193e+02,2.706469319048873672e+02,4.627098799688498673e-07,7.819340581594375057e-07,3.273783515133478032e-13,1.052361586791381389e-11,8.166996208928622991e+00,5.464643805797477213e-08,8.887516211685801414e-08
2.563333333333333286e+01,6.024852825399683525e+02,6.984740294197544245e+03,8.535179468488357860e-03,9.775339005017036698e+01,3.057328004782735320e+01,3.243824381807734198e+02,2.803934510627304348e+02,4.950145205018012390e-07,8.349582401209742795e-07,3.401532687519477300e-13,1.124876666226065241e-11,8.189186002198226788e+00,6.117655460985937031e-08,8.887579843857562393e-08
2.566666666666666785e+01,5.950370141855916017e+02,6.987156093597287509e+03,8.546202179129824827e-03,9.775200693230848970e+01,2.819066664980619308e+01,3.243838526637213704e+02,2.902447896315775893e+02,5.227718732622009878e-07,8.819764043025237916e-07,3.495285995467988552e-13,1.196555714038469517e-11,8.210963186330758390e+00,6.828868394755521599e-08,8.887631990968833204e-08
2.569999999999999929e+01,5.879842363262968092e+02,6.989517836361739683e+03,8.673395834242064728e-03,9.775066250124295664e+01,2.611768820534118873e+01,3.243849098644222408e+02,2.998033086972764636e+02,5.449025014344976557e-07,9.210241819749506956e-07,3.551398790513253778e-13,1.263055662253173013e-11,8.231777110226513372e+00,7.585614586057741205e-08,8.887671640553003124e-08
2.573333333333333428e+01,5.814282022103481040e+02,6.991659830780318771e+03,8.882657573380926472e-03,9.774944357954136365e+01,2.465213045999553643e+01,3.243856334004996711e+02,3.087702359106860399e+02,5.606181423120148928e-07,9.506592966054558730e-07,3.567695839236756527e-13,1.320916074964684947e-11,8.251083228622828614e+00,8.372044995161298060e-08,8.887697987215851100e-08
2.576666666666666572e+01,5.754640461915060996e+02,6.993428104511298443e+03,9.126379519298873436e-03,9.774842891920182808e+01,2.392740879258550635e+01,3.243860681287910666e+02,3.170108664926121946e+02,5.693850189398880592e-07,9.698732044793058926e-07,3.543420217017250877e-13,1.367463469747305022e-11,8.268369411033628325e+00,9.163782022933713370e-08,8.887710450671878868e-08
2.580000000000000071e+01,5.701803518247231750e+02,6.994692965323037242e+03,9.354485074318087331e-03,9.774768458614472877e+01,2.392058076852126902e+01,3.243862774594429652e+02,3.245465722929834556e+02,5.709045513288233798e-07,9.780368405676893297e-07,3.479233220558185264e-13,1.400723873342469567e-11,8.283181836716131841e+00,9.931331074354672028e-08,8.887708689935462569e-08
2.583333333333333215e+01,5.656585900362804296e+02,6.995359839091361209e+03,9.523237500161783886e-03,9.774725957598369064e+01,2.449951255271145101e+01,3.243863398185466167e+02,3.315076647002173900e+02,5.651056197989142221e-07,9.748716209947270587e-07,3.377261168082598994e-13,1.419360003583940346e-11,8.295147259814257268e+00,1.064209537474231684e-07,8.887692613005004258e-08
2.586666666666666714e+01,5.619723402315769363e+02,6.995377156138080863e+03,9.600677589055249192e-03,9.774718188605542935e+01,2.547092425903982971e+01,3.243863440301474839e+02,3.380853854408723009e+02,5.521453241512598178e-07,9.604398974686465344e-07,3.241194191718142546e-13,1.422633043898817939e-11,8.303989292483668905e+00,1.125950673015515394e-07,8.887662381494834966e-08
2.589999999999999858e+01,5.591862551918411555e+02,6.994740541093609863e+03,9.569340179693916829e-03,9.774745560331166416e+01,2.661253703980040797e+01,3.243863835202123482e+02,3.444998012422485658e+02,5.324176760094803494e-07,9.351524432282668302e-07,3.076451193170964953e-13,1.410385045100082532e-11,8.309537748488708075e+00,1.174958037725878655e-07,8.887618409845409408e-08
2.593333333333333357e+01,5.573547822300623693e+02,6.993493108205178942e+03,9.427280644397181136e-03,9.774805972077516003e+01,2.769005371189738796e+01,3.243865496068015091e+02,3.509828691815487787e+02,5.065721594592948930e-07,8.997938792970718996e-07,2.890430623008930212e-13,1.383038908896132389e-11,8.311731423761898441e+00,1.208009357134179468e-07,8.887561358958773216e-08
2.596666666666666501e+01,5.565206952621480241e+02,6.991722103917415552e+03,9.188131668674983862e-03,9.774894923603636698e+01,2.846694964131716432e+01,3.243869245583509269e+02,3.577686946045868694e+02,4.755469858898126259e-07,8.555704430195998624e-07,2.692857231699446966e-13,1.341615434462859003e-11,8.310615450496058543e+00,1.222886450233109820e-07,8.887492124339985207e-08
2.600000000000000000e+01,5.567135185590805122e+02,6.989552384189830263e+03,8.880411601987034387e-03,9.775005863848245724e+01,2.871722901542416650e+01,3.243875753530703037e+02,5.080825122983558373e+00,4.406252623340131101e-07,8.041881982493349788e-07,2.496179142238141621e-13,1.287769716243373662e-11,8.306334362936029336e+00,1.218306043739196707e-07,8.887411819053424823e-08
2.603333333333333499e+01,5.579479346107989386e+02,6.987137291856315642e+03,8.545728798955487537e-03,9.775130733503520730e+01,2.825218865060811879e+01,3.243885490040451032e+02,1.310553718476830376e+01,4.035248846028078694e-07,7.479723907567447220e-07,2.315801497011270779e-13,1.223851228956219745e-11,8.299121482279428363e+00,1.194243792651991829e-07,8.887321752006974355e-08
2.606666666666666643e+01,5.602222731702895544e+02,6.984647517842728121e+03,8.234895554356563147e-03,9.775260614218773014e+01,2.696988352581377058e+01,3.243898699305599393e+02,2.194241962086555375e+01,3.665282285298436375e-07,6.900343920920677062e-07,2.169588882455149856e-13,1.152990966182023717e-11,8.289284666279792546e+00,1.152159892787409180e-07,8.887223402243854314e-08
2.610000000000000142e+01,5.635171839745361240e+02,6.982258603349248915e+03,8.000636062474171875e-03,9.775386387213990247e+01,2.492224285035368680e+01,3.243915393236944738e+02,3.153730389654152333e+01,3.326240393265561989e-07,6.344637741605050244e-07,2.075669663700895337e-13,1.079209237975398557e-11,8.277188367384601619e+00,1.094397525909780434e-07,8.887118390040956647e-08
2.613333333333333286e+01,5.677946047988179998e+02,6.980137912236096781e+03,7.886548696151914062e-03,9.775499329222125766e+01,2.236408492474126319e+01,3.243935360218424648e+02,4.163329137580091555e+01,3.055240225886045487e-07,5.864299839201115970e-07,2.047953811505111903e-13,1.007506628149271680e-11,8.263232501147433240e+00,1.024427914678767495e-07,8.887008445677006203e-08
2.616666666666666785e+01,5.729971452340483893e+02,6.978432117105095131e+03,7.915089186778535499e-03,9.775591619284477929e+01,1.972416207132865651e+01,3.243958182795435619e+02,5.179974508302982628e+01,2.892150874683888487e-07,5.518849603266963019e-07,2.090964713268084104e-13,9.438294023983558267e-12,8.247829631386947469e+00,9.459878667005094861e-08,8.886895376741040907e-08
2.619999999999999929e+01,5.790480057066697555e+02,6.977256372681002176e+03,8.080582900293113713e-03,9.775656771239073350e+01,1.747589796883960034e+01,3.243983260248360239e+02,6.156158276679637709e+01,2.867130144376877905e-07,5.364105071346365849e-07,2.197841203205968977e-13,8.946898017320817737e-12,8.231382913468749507e+00,8.630480444676917705e-08,8.886781034805377671e-08
