fluxdate,fluxobsflux
20091118,74.7
20091119,78.0
20091119,76.7
20091119,76.1
20091120,77.5
20091120,76.2
20091120,75.6
20091121,77.2
20091121,75.8
20091121,75.0
20091122,77.3
20091122,76.3
20091122,75.3
20091123,76.8
20091123,75.7
20091123,74.4
20091124,76.2
20091124,74.7
20091124,73.4
20091125,75.9
20091125,74.2
20091125,73.6
20091126,75.8
20091126,74.7
20091126,73.4
20091127,75.1
20091127,73.7
20091127,72.5
20091128,74.7
20091128,72.9
20091128,72.5
20091129,73.1
20091129,72.1
20091129,71.5
20091130,73.0
20091130,72.4
20091130,71.3
20091201,72.9
20091201,72.2
20091201,71.1
20091202,72.8
20091202,71.4
20091202,70.5
20091203,73.0
20091203,71.6
20091203,70.7
20091204,72.3
20091204,71.5
20091204,69.8
20091205,72.3
20091205,71.7
20091205,70.5
20091206,73.5
20091206,71.9
20091206,70.6
20091207,72.4
20091207,71.1
20091207,69.5
20091208,73.3
20091208,72.2
20091208,70.9
20091209,74.2
20091209,73.0
20091209,72.3
20091210,74.8
20091210,73.9
20091210,72.3
20091211,75.2
20091211,72.1
20091211,72.9
20091212,75.6
20091212,74.5
20091212,73.1
20091213,76.3
20091213,75.5
20091213,74.0
20091214,79.1
20091214,78.6
20091214,77.4
20091215,82.0
20091215,81.6
20091215,81.9
20091216,82.5
20091216,83.2
20091216,83.6
20091217,88.1
20091217,86.9
20091217,85.0
20091218,86.9
20091218,84.2
20091218,84.1
20091219,84.3
20091219,81.7
20091219,80.8
20091220,84.4
20091220,83.7
20091220,82.4
20091221,84.9
20091221,82.7
20091221,81.2
20091222,85.0
20091222,82.2
20091222,79.9
20091223,80.7
20091223,78.4
20091223,76.8
20091224,78.5
20091224,77.1
20091224,75.0
20091225,77.2
20091225,76.0
20091225,74.9
20091226,78.2
20091226,75.9
20091226,74.5
20091227,78.8
20091227,76.8
20091227,74.8
20091228,77.9
20091228,75.8
20091228,74.7
20091229,77.2
20091229,75.1
20091229,73.8
20091230,78.5
20091230,76.9
20091230,76.2
20091231,81.1
20091231,79.9
20091231,77.5
20100101,79.1
20100101,75.2
20100101,75.9
20100102,80.1
20100102,78.0
20100102,77.3
20100103,77.6
20100103,76.4
20100103,74.8
20100104,74.5
20100104,73.0
20100105,75.2
20100105,76.8
20100105,75.1
20100106,77.8
20100106,77.3
20100106,76.1
20100107,79.2
20100107,78.1
20100107,76.3
20100108,80.2
20100108,77.4
20100108,76.6
20100109,83.2
20100109,81.7
20100109,80.5
20100110,85.3
20100110,84.4
20100110,83.5
20100111,90.8
20100111,89.2
20100111,87.7
20100112,95.4
20100112,93.3
20100112,90.8
20100113,93.0
20100113,90.5
20100113,88.5
20100114,90.8
20100114,89.9
20100114,91.2
20100115,88.6
20100115,85.3
20100115,84.9
20100116,86.9
20100116,84.2
20100116,81.7
20100117,85.5
20100117,82.6
20100117,81.4
20100118,82.2
20100118,81.5
20100118,81.3
20100119,84.4
20100119,84.2
20100119,82.4
20100120,85.5
20100120,81.7
20100120,80.6
20100121,84.1
20100121,82.6
20100121,80.5
20100122,84.6
20100122,82.4
20100122,81.7
20100123,86.2
20100123,84.6
20100123,83.1
20100124,85.1
20100124,84.6
20100124,83.1
20100125,83.3
20100125,81.2
20100125,78.3
20100126,81.7
20100126,79.8
20100126,78.2
20100127,78.5
20100127,77.8
20100127,76.1
20100128,77.5
20100128,76.3
20100128,75.2
20100129,75.5
20100129,73.3
20100129,71.9
20100130,77.0
20100130,75.0
20100130,74.2
20100131,76.0
20100131,75.3
20100131,73.2
20100201,76.2
20100201,75.3
20100201,74.0
20100202,75.9
20100202,75.2
20100202,73.9
20100203,75.6
20100203,74.4
20100203,73.1
20100204,75.2
20100204,73.9
20100204,72.7
20100205,77.5
20100205,77.8
20100205,77.2
20100206,86.4
20100206,87.5
20100206,89.9
20100207,89.8
20100207,90.3
20100207,92.7
20100208,95.5
20100208,93.7
20100208,92.2
20100209,92.4
20100209,91.4
20100209,90.4
20100210,94.7
20100210,91.3
20100210,90.2
20100211,93.7
20100211,94.2
20100211,91.7
20100212,100.2
20100212,95.5
20100212,96.9
20100213,93.4
20100213,94.1
20100213,92.7
20100214,90.9
20100214,89.4
20100214,87.8
20100215,87.6
20100215,87.6
20100215,85.9
20100216,87.3
20100216,86.8
20100216,85.9
20100217,87.8
20100217,86.9
20100217,86.0
20100218,86.2
20100218,85.0
20100218,83.6
20100219,85.0
20100219,83.7
20100219,83.3
20100220,84.8
20100220,83.8
20100220,82.0
20100221,84.9
20100221,83.5
20100221,82.3
20100222,83.5
20100222,83.7
20100222,83.5
20100223,85.8
20100223,84.2
20100223,84.0
20100224,83.4
20100224,82.6
20100224,82.1
20100225,82.9
20100225,82.7
20100225,80.9
20100226,81.2
20100226,80.5
20100226,79.5
20100227,79.1
20100227,78.6
20100227,78.4
20100228,79.1
20100228,78.1
20100228,77.3
20100301,79.3
20100301,77.9
20100301,78.6
20100302,80.1
20100302,79.4
20100302,78.7
20100303,80.3
20100303,80.4
20100303,79.3
20100304,82.3
20100304,81.3
20100304,78.9
20100305,79.2
20100305,79.5
20100305,77.6
20100306,78.5
20100306,78.3
20100306,76.3
20100307,77.4
20100307,76.6
20100307,75.7
20100308,77.0
20100308,76.3
20100308,76.1
20100309,77.9
20100309,77.9
20100309,76.4
20100310,79.8
20100310,80.3
20100310,78.8
20100311,83.8
20100311,84.2
20100311,81.5
20100312,88.5
20100312,89.6
20100312,86.9
20100313,91.2
20100313,91.8
20100313,90.3
20100314,90.3
20100314,89.4
20100314,86.7
20100315,88.3
20100315,86.4
20100315,84.9
20100316,85.5
20100316,85.2
20100316,83.6
20100317,87.4
20100317,86.7
20100317,86.1
20100318,86.5
20100318,85.8
20100318,84.1
20100319,83.4
20100319,84.4
20100319,83.9
20100320,83.3
20100320,83.5
20100320,83.4
20100321,85.3
20100321,84.8
20100321,83.5
20100322,82.4
20100322,82.5
20100322,80.5
20100323,82.5
20100323,83.9
20100323,81.4
20100324,83.9
20100324,84.4
20100324,84.0
20100325,88.4
20100325,87.6
20100325,86.4
20100326,84.4
20100326,85.9
20100326,85.5
20100327,87.7
20100327,88.1
20100327,85.8
20100328,85.7
20100328,86.0
20100328,84.5
20100329,83.6
20100329,83.2
20100329,82.5
20100330,83.3
20100330,82.8
20100330,81.6
20100331,80.8
20100331,81.0
20100331,78.7
20100401,79.2
20100401,79.2
20100401,77.4
20100402,76.4
20100402,76.2
20100402,76.8
20100403,78.9
20100403,77.4
20100403,77.8
20100404,77.4
20100404,78.7
20100404,77.5
20100405,78.9
20100405,79.3
20100405,78.9
20100406,78.5
20100406,77.5
20100406,76.6
20100407,76.5
20100407,76.3
20100407,76.0
20100408,76.8
20100408,75.7
20100408,75.3
20100409,75.8
20100409,76.0
20100409,75.5
20100410,76.3
20100410,75.0
20100410,74.7
20100411,74.3
20100411,74.6
20100411,74.6
20100412,73.6
20100412,74.5
20100412,73.7
20100413,76.2
20100413,74.9
20100413,74.3
20100414,74.9
20100414,75.1
20100414,73.7
20100415,74.0
20100415,74.5
20100415,73.6
20100416,74.4
20100416,74.8
20100416,73.7
20100417,73.2
20100417,73.9
20100417,72.9
20100418,74.2
20100418,74.7
20100418,73.8
20100419,74.7
20100419,75.4
20100419,74.9
20100420,75.4
20100420,75.6
20100420,75.1
20100421,76.1
20100421,76.1
20100421,75.8
20100422,76.0
20100422,76.1
20100422,75.7
20100423,74.6
20100423,75.0
20100423,73.8
20100424,74.1
20100424,74.2
20100424,74.5
20100425,74.8
20100425,75.4
20100425,74.2
20100426,75.4
20100426,76.0
20100426,74.8
20100427,75.5
20100427,74.8
20100427,75.0
20100428,76.2
20100428,76.1
20100428,76.1
20100429,76.7
20100429,76.2
20100429,76.8
20100430,77.2
20100430,78.6
20100430,76.9
20100501,77.8
20100501,77.8
20100501,77.9
20100502,79.5
20100502,79.5
20100502,78.8
20100503,80.1
20100503,80.3
20100503,79.5
20100504,82.6
20100504,81.7
20100504,81.4
20100505,83.9
20100505,83.2
20100505,82.4
20100506,78.7
20100506,79.1
20100506,79.3
20100507,78.5
20100507,79.0
20100507,78.3
20100508,78.4
20100508,78.8
20100508,78.6
20100509,76.5
20100509,75.4
20100509,75.3
20100510,73.4
20100510,73.6
20100510,73.3
20100511,73.0
20100511,73.5
20100511,72.7
20100512,71.5
20100512,71.2
20100512,71.0
20100513,69.3
20100513,69.4
20100513,68.9
20100514,69.4
20100514,69.7
20100514,69.2
20100515,69.1
20100515,70.3
20100515,69.2
20100516,68.9
20100516,68.5
20100516,69.0
20100517,69.2
20100517,69.2
20100517,68.7
20100518,68.3
20100518,68.7
20100518,67.8
20100519,68.8
20100519,68.6
20100519,68.3
20100520,68.7
20100520,68.8
20100520,69.0
20100521,70.1
20100521,70.9
20100521,70.3
20100522,72.3
20100522,72.5
20100522,72.7
20100523,72.7
20100523,74.5
20100523,74.0
20100524,73.1
20100524,72.6
20100524,72.6
20100525,72.9
20100525,73.2
20100525,72.1
20100526,72.8
20100526,72.4
20100526,72.5
20100527,72.8
20100527,72.7
20100527,72.3
20100528,72.8
20100528,73.2
20100528,73.3
20100529,73.7
20100529,73.7
20100529,73.6
20100530,72.8
20100530,73.0
20100530,72.0
20100531,72.0
20100531,72.0
20100531,72.7
20100601,72.6
20100601,72.7
20100601,72.8
20100602,73.1
20100602,74.0
20100602,74.5
20100603,75.2
20100603,74.6
20100603,74.8
20100604,71.4
20100604,71.9
20100604,71.7
20100605,70.1
20100605,70.3
20100605,69.6
20100606,67.7
20100606,68.0
20100606,68.3
20100607,68.1
20100607,68.5
20100607,68.3
20100608,70.6
20100608,71.9
20100608,72.4
20100609,71.5
20100609,71.5
20100609,72.2
20100610,72.5
20100610,72.9
20100610,72.6
20100611,73.5
20100611,74.6
20100611,74.7
20100612,76.5
20100612,76.2
20100612,76.2
20100613,76.5
20100613,76.3
20100613,75.2
20100614,73.1
20100614,72.8
20100614,72.0
20100615,70.5
20100615,70.1
20100615,71.1
20100616,71.1
20100616,71.6
20100616,71.0
20100617,70.4
20100617,70.4
20100617,70.6
20100618,69.6
20100618,70.5
20100618,70.2
20100619,69.0
20100619,68.9
20100619,68.7
20100620,70.2
20100620,70.0
20100620,69.9
20100621,70.9
20100621,72.0
20100621,72.1
20100622,73.1
20100622,73.3
20100622,73.0
20100623,73.8
20100623,74.0
20100623,74.3
20100624,74.5
20100624,74.4
20100624,74.7
20100625,74.4
20100625,74.5
20100625,74.4
20100626,73.8
20100626,74.5
20100626,74.6
20100627,72.7
20100627,72.9
20100627,73.1
20100628,73.8
20100628,73.9
20100628,73.7
20100629,73.6
20100629,73.6
20100629,73.4
20100630,73.0
20100630,73.8
20100630,72.9
20100701,72.8
20100701,73.0
20100701,73.1
20100702,73.2
20100702,73.4
20100702,73.2
20100703,72.5
20100703,72.4
20100703,72.4
20100704,71.4
20100704,71.6
20100704,72.2
20100705,72.6
20100705,72.7
20100705,72.7
20100706,72.3
20100706,72.7
20100706,72.5
20100707,73.2
20100707,74.1
20100707,74.4
20100708,74.9
20100708,75.6
20100708,75.8
20100709,75.9
20100709,80.0
20100709,79.7
20100710,79.6
20100710,79.9
20100710,81.9
20100711,81.9
20100711,82.6
20100711,81.8
20100712,79.6
20100712,80.0
20100712,79.4
20100713,79.4
20100713,78.5
20100713,77.9
20100714,76.7
20100714,77.7
20100714,81.8
20100715,77.1
20100715,75.9
20100715,76.1
20100716,76.4
20100716,76.6
20100716,75.4
20100717,76.3
20100717,78.7
20100717,77.5
20100718,76.9
20100718,76.9
20100718,76.8
20100719,79.5
20100719,79.8
20100719,81.2
20100720,84.0
20100720,87.0
20100720,87.4
20100721,87.6
20100721,89.1
20100721,89.0
20100722,88.7
20100722,87.7
20100722,87.8
20100723,85.7
20100723,86.4
20100723,85.7
20100724,85.0
20100724,85.2
20100724,85.0
20100725,85.5
20100725,85.2
20100725,85.0
20100726,84.2
20100726,84.4
20100726,84.5
20100727,81.7
20100727,82.6
20100727,81.6
20100728,83.6
20100728,85.3
20100728,85.2
20100729,83.8
20100729,84.6
20100729,83.9
20100730,83.3
20100730,83.2
20100730,82.6
20100731,79.1
20100731,81.5
20100731,80.2
20100801,80.6
20100801,79.7
20100801,79.2
20100802,79.1
20100802,79.1
20100802,80.2
20100803,81.5
20100803,80.6
20100803,80.2
20100804,81.5
20100804,80.8
20100804,80.8
20100805,81.6
20100805,82.7
20100805,85.2
20100806,84.4
20100806,82.0
20100806,80.9
20100807,80.7
20100807,90.5
20100807,81.8
20100808,82.4
20100808,82.6
20100808,81.5
20100809,83.3
20100809,84.1
20100809,84.7
20100810,84.5
20100810,83.5
20100810,84.4
20100811,84.6
20100811,85.8
20100811,84.1
20100812,83.7
20100812,83.8
20100812,82.5
20100813,83.9
20100813,83.7
20100813,83.8
20100814,84.6
20100814,85.2
20100814,84.7
20100815,84.8
20100815,85.6
20100815,83.8
20100816,84.5
20100816,84.7
20100816,83.7
20100817,82.8
20100817,81.1
20100817,80.2
20100818,80.5
20100818,79.8
20100818,80.3
20100819,77.7
20100819,77.9
20100819,76.9
20100820,76.0
20100820,77.1
20100820,76.3
20100821,75.9
20100821,75.5
20100821,74.7
20100822,74.4
20100822,74.6
20100822,73.7
20100823,74.0
20100823,74.9
20100823,73.9
20100824,73.6
20100824,73.6
20100824,72.9
20100825,73.6
20100825,73.5
20100825,72.2
20100826,72.5
20100826,73.4
20100826,73.0
20100827,73.9
20100827,73.2
20100827,72.5
20100828,71.9
20100828,71.9
20100828,70.7
20100829,73.2
20100829,73.9
20100829,73.3
20100830,75.3
20100830,75.0
20100830,73.4
20100831,75.5
20100831,74.6
20100831,75.4
20100901,76.6
20100901,76.3
20100901,75.8
20100902,77.2
20100902,77.0
20100902,75.5
20100903,77.7
20100903,77.2
20100903,77.1
20100904,82.2
20100904,82.2
20100904,80.6
20100905,83.0
20100905,82.1
20100905,81.0
20100906,81.2
20100906,79.7
20100906,78.4
20100907,77.9
20100907,76.2
20100907,75.2
20100908,74.6
20100908,74.5
20100908,75.8
20100909,74.5
20100909,73.7
20100909,72.9
20100910,75.6
20100910,75.3
20100910,74.8
20100911,78.4
20100911,78.0
20100911,76.7
20100912,80.3
20100912,78.3
20100912,78.1
20100913,80.7
20100913,79.5
20100913,78.3
20100914,81.1
20100914,80.7
20100914,80.0
20100915,82.4
20100915,81.2
20100915,79.3
20100916,82.7
20100916,82.5
20100916,81.8
20100917,82.8
20100917,82.2
20100917,81.8
20100918,83.0
20100918,82.1
20100918,81.1
20100919,82.7
20100919,81.2
20100919,80.8
20100920,84.2
20100920,82.6
20100920,83.3
20100921,86.2
20100921,84.6
20100921,82.5
20100922,86.3
20100922,84.8
20100922,81.9
20100923,86.8
20100923,84.3
20100923,81.5
20100924,84.5
20100924,82.6
20100924,81.0
20100925,85.3
20100925,82.9
20100925,80.4
20100926,85.4
20100926,83.9
20100926,81.7
20100927,84.4
20100927,83.0
20100927,80.5
20100928,85.8
20100928,83.2
20100928,80.5
20100929,85.5
20100929,90.7
20100929,88.6
20100930,89.6
20100930,89.9
20100930,87.7
20101001,87.5
20101001,86.7
20101001,84.7
20101002,85.2
20101002,85.0
20101002,83.5
20101003,81.3
20101003,80.0
20101003,78.7
20101004,76.6
20101004,76.1
20101004,74.7
20101005,75.4
20101005,75.4
20101005,74.3
20101006,75.4
20101006,74.2
20101006,72.9
20101007,75.9
20101007,75.1
20101007,73.6
20101008,75.0
20101008,74.9
20101008,73.6
20101009,76.8
20101009,76.4
20101009,74.8
20101010,76.3
20101010,75.9
20101010,75.2
20101011,75.7
20101011,75.3
20101011,73.8
20101012,75.3
20101012,75.2
20101012,74.6
20101013,78.6
20101013,78.1
20101013,76.6
20101014,81.1
20101014,80.4
20101014,78.6
20101015,82.5
20101015,82.2
20101015,81.8
20101016,86.6
20101016,86.9
20101016,82.4
20101017,85.4
20101017,83.6
20101017,82.3
20101018,91.2
20101018,90.6
20101018,87.1
20101019,89.0
20101019,86.6
20101019,85.1
20101020,84.6
20101020,83.9
20101020,82.8
20101021,84.0
20101021,83.5
20101021,81.8
20101022,83.8
20101022,82.2
20101022,81.5
20101023,82.5
20101023,84.3
20101023,81.5
20101024,84.1
20101024,82.1
20101024,81.1
20101025,84.9
20101025,86.2
20101025,85.3
20101026,88.4
20101026,86.1
20101026,85.5
20101027,88.9
20101027,87.6
20101027,84.1
20101028,89.2
20101028,86.4
20101028,83.9
20101029,86.8
20101029,85.7
20101029,83.3
20101030,86.9
20101030,84.8
20101030,82.3
20101031,83.7
20101031,81.2
20101031,79.3
20101101,79.8
20101101,79.1
20101101,78.1
20101102,79.6
20101102,78.9
20101102,77.6
20101103,80.4
20101103,78.5
20101103,77.8
20101104,81.7
20101104,79.2
20101104,79.2
20101105,82.5
20101105,83.0
20101105,82.9
20101106,103.4
20101106,88.6
20101106,84.6
20101107,85.9
20101107,85.0
20101107,83.4
20101108,84.4
20101108,83.7
20101108,82.0
20101109,84.9
20101109,84.1
20101109,83.1
20101110,86.9
20101110,85.6
20101110,84.6
20101111,84.7
20101111,84.5
20101111,82.9
20101112,86.4
20101112,85.4
20101112,83.7
20101113,87.8
20101113,85.4
20101113,83.6
20101114,87.6
20101114,86.4
20101114,86.4
20101115,93.5
20101115,90.8
20101115,90.4
20101116,93.1
20101116,91.8
20101116,90.7
20101117,93.8
20101117,91.2
20101117,89.6
20101118,88.2
20101118,86.5
20101118,84.6
20101119,85.1
20101119,84.0
20101119,81.6
20101120,81.2
20101120,79.8
20101120,78.7
20101121,78.6
20101121,77.6
20101121,76.1
20101122,76.7
20101122,74.8
20101122,73.5
20101123,76.9
20101123,75.3
20101123,73.9
20101124,77.1
20101124,75.8
20101124,74.1
20101125,77.7
20101125,77.9
20101125,75.5
20101126,77.7
20101126,76.2
20101126,74.2
20101127,77.4
20101127,76.5
20101127,75.0
20101128,81.8
20101128,80.1
20101128,77.4
20101129,82.6
20101129,82.5
20101129,81.9
20101130,86.6
20101130,86.4
20101130,84.4
20101201,87.5
20101201,86.5
20101201,84.7
20101202,87.3
20101202,86.5
20101202,84.9
20101203,88.1
20101203,86.8
20101203,85.5
20101204,89.5
20101204,87.4
20101204,86.5
20101205,89.1
20101205,87.9
20101205,84.7
20101206,89.9
20101206,88.5
20101206,87.1
20101207,89.8
20101207,87.1
20101207,85.0
20101208,89.4
20101208,87.2
20101208,85.0
20101209,88.1
20101209,86.8
20101209,84.7
20101210,89.8
20101210,88.4
20101210,86.6
20101211,89.6
20101211,86.9
20101211,85.3
20101212,91.2
20101212,89.4
20101212,87.9
20101213,89.6
20101213,87.7
20101213,86.0
20101214,92.5
20101214,90.3
20101214,89.5
20101215,87.9
20101215,86.9
20101215,85.7
20101216,83.2
20101216,84.1
20101216,83.1
20101217,81.4
20101217,81.6
20101217,81.1
20101218,80.2
20101218,80.5
20101218,80.0
20101219,80.0
20101219,80.9
20101219,80.0
20101220,78.8
20101220,77.9
20101220,77.8
20101221,78.0
20101221,77.9
20101221,78.1
20101222,78.5
20101222,77.7
20101222,78.8
20101223,77.4
20101223,80.1
20101223,79.3
20101224,78.7
20101224,78.6
20101224,78.3
20101225,80.8
20101225,79.4
20101225,79.9
20101226,81.0
20101226,80.5
20101226,79.8
20101227,80.4
20101227,80.1
20101227,80.2
20101228,81.5
20101228,80.7
20101228,80.6
20101229,82.5
20101229,82.6
20101229,83.7
20101230,82.8
20101230,82.9
20101230,86.6
20101231,88.5
20101231,90.9
20101231,89.9
20110102,90.3
20110102,91.1
20110102,89.8
20110103,90.5
20110103,92.1
20110103,91.8
20110104,90.6
20110104,90.6
20110104,89.1
20110105,87.5
20110105,87.7
20110105,87.4
20110106,86.8
20110106,86.8
20110106,86.6
20110107,87.0
20110107,86.4
20110107,86.2
20110108,85.6
20110108,84.8
20110108,83.8
20110109,83.5
20110109,82.7
20110109,82.4
20110110,83.6
20110110,83.3
20110110,83.2
20110111,83.0
20110111,82.6
20110111,81.8
20110112,80.3
20110112,80.0
20110112,80.3
20110113,79.8
20110113,79.5
20110113,79.2
20110114,80.0
20110114,79.3
20110114,79.4
20110115,80.9
20110115,80.2
20110115,80.6
20110116,81.3
20110116,80.3
20110116,80.4
20110117,81.4
20110117,81.8
20110117,82.3
20110118,82.5
20110118,81.0
20110118,81.3
20110119,81.2
20110119,80.8
20110119,81.4
20110120,83.4
20110120,82.3
20110120,81.8
20110121,87.0
20110121,87.5
20110121,86.9
20110122,87.7
20110122,87.7
20110122,86.7
20110123,85.9
20110123,84.3
20110123,83.5
20110124,82.3
20110124,82.5
20110124,81.8
20110125,81.5
20110125,80.5
20110125,80.6
20110126,80.4
20110126,80.0
20110126,79.7
20110127,80.2
20110127,80.5
20110127,80.0
20110128,81.0
20110128,80.6
20110128,80.2
20110129,81.3
20110129,81.4
20110129,81.0
20110130,82.7
20110130,82.6
20110130,81.8
20110131,81.4
20110131,81.3
20110131,81.0
20110201,80.6
20110201,79.9
20110201,80.4
20110202,79.4
20110202,79.2
20110202,78.9
20110203,80.2
20110203,80.4
20110203,80.2
20110204,80.5
20110204,82.1
20110204,81.2
20110205,81.2
20110205,81.0
20110205,80.1
20110206,79.7
20110206,80.2
20110206,79.9
20110207,81.9
20110207,82.3
20110207,82.4
20110208,90.6
20110208,89.7
20110208,91.4
20110209,89.8
20110209,88.7
20110209,88.4
20110210,90.9
20110210,91.4
20110210,89.9
20110211,91.7
20110211,91.2
20110211,91.1
20110212,94.7
20110212,95.6
20110212,96.7
20110213,125.7
20110213,106.8
20110213,104.0
20110214,113.7
20110214,112.6
20110214,110.4
20110215,111.5
20110215,112.8
20110215,111.1
20110216,115.2
20110216,114.1
20110216,113.4
20110217,112.2
20110217,110.9
20110217,111.8
20110218,120.7
20110218,124.8
20110218,122.2
20110219,112.3
20110219,109.4
20110219,107.9
20110220,104.9
20110220,104.6
20110220,100.2
20110221,100.1
20110221,96.7
20110221,95.9
20110222,90.5
20110222,90.9
20110222,90.7
20110223,89.2
20110223,89.3
20110223,88.8
20110224,87.6
20110224,88.9
20110224,87.4
20110225,88.9
20110225,88.2
20110225,88.0
20110226,90.2
20110226,90.2
20110226,89.2
20110227,88.8
20110227,90.4
20110227,90.1
20110228,91.3
20110228,95.8
20110228,98.1
20110301,107.8
20110301,110.5
20110301,109.0
20110302,114.2
20110302,113.4
20110302,112.2
20110303,121.2
20110303,120.9
20110303,122.1
20110304,128.4
20110304,126.8
20110304,125.3
20110305,134.0
20110305,134.6
20110305,136.6
20110306,147.1
20110306,142.5
20110306,145.7
20110307,151.9
20110307,938.6
20110307,162.3
20110308,149.9
20110308,166.7
20110308,161.1
20110309,143.2
20110309,143.1
20110309,140.9
20110310,132.3
20110310,131.3
20110310,130.3
20110311,124.9
20110311,123.1
20110311,126.1
20110312,122.1
20110312,120.7
20110312,122.7
20110313,117.0
20110313,112.9
20110313,110.7
20110314,106.6
20110314,107.4
20110314,103.0
20110315,101.1
20110315,101.5
20110315,99.5
20110316,93.8
20110316,104.9
20110316,101.8
20110317,90.9
20110317,90.1
20110317,88.8
20110318,87.0
20110318,87.6
20110318,87.4
20110319,88.7
20110319,88.8
20110319,89.0
20110320,92.3
20110320,92.0
20110320,92.1
20110321,105.7
20110321,101.0
20110321,99.9
